System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 EML
Machine Name:	 EML-DESKTOP1

Data properties:

Recording name:	 Rec 03
Recording date:	 5/15/2009
Recording time:	 12:38:01 PM
Recording resolution:	 1600 x 1200

Export date:	 5/15/2009
Export time:	 2:15:05 PM

Participant:	 P03-Martin
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	statemap.jpg																	
26	12:38:01.026	00:00:00.025	0	810.0916	611.8719	0.6115003	0.4240648	552.257	2.606909	0	800.6344	609.6873	0.4221067	0.4284348	551.6631	2.573037	0	2	805	611						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		805	505	25657	2957241527	
42	12:38:01.042	00:00:00.042	1	797.049	614.2181	0.6115764	0.4242019	552.2714	2.62283	0	813.3401	626.0782	0.4222048	0.428522	551.5246	2.56232	0	2	805	620						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		805	514	42279	2957258149	
59	12:38:01.059	00:00:00.058	2	780.314	621.6474	0.6116471	0.4242904	552.2614	2.632688	0	799.3293	633.982	0.4222904	0.4286048	551.5774	2.62664	0	2	790	628						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		790	522	58904	2957274774	
76	12:38:01.076	00:00:00.075	3	783.9333	617.9555	0.6117676	0.4241813	552.1833	2.643961	0	818.2488	593.1948	0.4223597	0.4285203	551.5097	2.548373	0	2	801	606						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		801	500	75523	2957291393	
92	12:38:01.092	00:00:00.092	4	800.3381	603.2643	0.6118544	0.4240421	552.1863	2.655541	0	817.797	588.3267	0.4224223	0.4284157	551.4149	2.541447	0	2	809	596						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		809	490	92274	2957308144	
109	12:38:01.109	00:00:00.108	5	812.5698	601.2551	0.6119347	0.4241128	552.2474	2.621479	0	819.8605	628.0764	0.4225228	0.4284912	551.6872	2.570598	0	2	816	615						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		816	509	108899	2957324769	
126	12:38:01.126	00:00:00.125	6	798.8711	610.7067	0.6119954	0.4242226	552.2313	2.641332	0	812.9834	615.7743	0.4225823	0.4285881	551.7042	2.602928	0	2	806	613						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		806	507	125524	2957341394	
142	12:38:01.142	00:00:00.142	7	791.6072	620.473	0.6120595	0.4242498	552.2882	2.663209	0	805.7527	610.5713	0.4226401	0.428587	551.7433	2.538481	0	2	799	616						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		799	510	142141	2957358011	
159	12:38:01.159	00:00:00.158	8	779.144	623.4072	0.6121212	0.4242336	552.3104	2.684375	0	814.4806	635.9734	0.422754	0.4285502	551.658	2.624377	0	2	797	630						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		797	524	158896	2957374766	
176	12:38:01.176	00:00:00.175	9	778.5214	617.36	0.6121769	0.4243029	552.2654	2.689046	0	824.8508	633.4218	0.4228323	0.4286153	551.5847	2.584924	0	2	802	625						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		802	519	175523	2957391393	
192	12:38:01.192	00:00:00.192	10	772.22	638.8676	0.6122971	0.424395	552.2458	2.655087	0	809.4496	608.737	0.4228844	0.4286865	551.5358	2.564455	0	2	791	624						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		791	518	192143	2957408013	
209	12:38:01.209	00:00:00.208	11	792.0179	613.1255	0.6123725	0.4244069	552.249	2.607363	0	816.0972	616.9546	0.4229221	0.4286937	551.4832	2.573048	0	2	804	615						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		804	509	208768	2957424638	
226	12:38:01.226	00:00:00.225	12	801.3118	614.3308	0.6124229	0.4244441	552.2818	2.622135	0	805.4801	612.0252	0.4229503	0.4286934	551.452	2.532246	0	2	803	613						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		803	507	225520	2957441390	
242	12:38:01.242	00:00:00.242	13	799.3237	634.7576	0.6124466	0.4244786	552.2567	2.60765	0	831.3831	609.9452	0.4230244	0.4287283	551.7379	2.583925	0	2	815	622						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		815	516	242143	2957458013	
259	12:38:01.259	00:00:00.258	14	802.1772	642.426	0.6124488	0.4245826	552.314	2.659588	0	804.1218	624.0735	0.4230288	0.4288458	551.7837	2.667326	0	2	803	633						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		803	527	258764	2957474634	
275	12:38:01.275	00:00:00.275	15	780.7233	630.7764	0.6125523	0.4245493	552.2625	2.624147	0	824.634	627.8219	0.4231094	0.4287474	551.7806	2.596344	0	2	803	629						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		803	523	275389	2957491259	
292	12:38:01.292	00:00:00.292	16	621.3703	516.6285	0.6134942	0.4240163	552.4373	2.640326	0	686.2563	509.9151	0.4242406	0.428094	551.9974	2.562461	0	2	654	513						statemap.jpg	0	1600	988	0	106	803	514	350	16	KN		654	407	292138	2957508008	
309	12:38:01.309	00:00:00.308	17	484.1958	418.7422	0.6140394	0.4235503	552.6238	2.60833	0	527.1695	417.0933	0.4251032	0.4274128	551.738	2.638464	0	3	506	418						statemap.jpg	0	1600	988	0	106	211	163	216	3	WA		506	312	308761	2957524631	
325	12:38:01.325	00:00:00.325	18	492.422	436.0058	0.6140008	0.4235084	552.603	2.573472	0	520.155	399.7726	0.4249812	0.4273634	551.7928	2.585668	0	3	506	418						statemap.jpg	0	1600	988	0	106	211	163	216	3	WA		506	312	325387	2957541257	
342	12:38:01.342	00:00:00.342	19	505.9479	414.5568	0.6138992	0.4234047	552.5969	2.608609	0	499.3555	443.177	0.4247995	0.4272548	551.4791	2.598067	0	3	503	429						statemap.jpg	0	1600	988	0	106	211	163	216	3	WA		503	323	342005	2957557875	
359	12:38:01.359	00:00:00.358	20	488.0151	437.0662	0.613732	0.423366	552.7321	2.610982	0	502.3332	415.5756	0.4246296	0.4272796	551.5483	2.568881	0	3	495	426						statemap.jpg	0	1600	988	0	106	211	163	216	3	WA		495	320	358757	2957574627	
375	12:38:01.375	00:00:00.375	21	372.4922	362.4494	0.6143435	0.4229354	552.5825	2.645679	0	416.7402	346.9586	0.425305	0.4269705	551.3268	2.596542	0	3	395	355						statemap.jpg	0	1600	988	0	106	211	163	216	3	WA		395	249	375382	2957591252	
392	12:38:01.392	00:00:00.392	22	223.0681	293.7491	0.6150458	0.422857	552.9167	2.604514	0	242.3822	258.7064	0.4262797	0.4264939	551.4079	2.586563	0	3	233	276						statemap.jpg	0	1600	988	0	106	211	163	216	3	WA		233	170	392009	2957607879	
409	12:38:01.409	00:00:00.408	23	172.8239	300.5012	0.6149459	0.4228316	552.7604	2.578525	0	224.9727	260.0785	0.4261357	0.4264624	551.4333	2.53949	0	3	199	280						statemap.jpg	0	1600	988	0	106	211	163	216	3	WA		199	174	408629	2957624499	
425	12:38:01.425	00:00:00.425	24	175.6404	249.8517	0.6146705	0.4230011	552.8088	2.588959	0	193.3515	226.9688	0.4258869	0.4269097	551.577	2.558832	0	3	184	238						statemap.jpg	0	1600	988	0	106	211	163	216	3	WA		184	132	425381	2957641251	
442	12:38:01.442	00:00:00.442	25	193.8867	254.2205	0.6144764	0.4230253	552.9197	2.556541	0	220.4577	219.3538	0.4256541	0.4269924	551.4707	2.538437	0	3	207	237						statemap.jpg	0	1600	988	0	106	211	163	216	3	WA		207	131	442001	2957657871	
459	12:38:01.459	00:00:00.458	26	195.0556	287.8676	0.6142989	0.4229223	552.7993	2.503332	0	201.5508	236.3487	0.4254167	0.4269117	551.46	2.526521	0	3	198	262						statemap.jpg	0	1600	988	0	106	211	163	216	3	WA		198	156	458624	2957674494	
475	12:38:01.475	00:00:00.475	27	176.6825	278.1241	0.6140823	0.4227978	552.8964	2.485727	0	223.0707	214.5172	0.4251958	0.4269144	551.5734	2.48506	0	3	200	246						statemap.jpg	0	1600	988	0	106	211	163	216	3	WA		200	140	475248	2957691118	
492	12:38:01.492	00:00:00.491	28	198.7373	281.7409	0.6138856	0.4228461	552.7776	2.503755	0	233.4964	242.8015	0.4249641	0.4269947	551.4539	2.434595	0	3	216	262						statemap.jpg	0	1600	988	0	106	211	163	216	3	WA		216	156	491997	2957707867	
509	12:38:01.509	00:00:00.508	29	196.1632	260.2846	0.6137218	0.422788	552.7733	2.515944	0	204.0758	218.6522	0.4247366	0.4270118	551.4348	2.472221	0	3	200	239						statemap.jpg	0	1600	988	0	106	211	163	216	3	WA		200	133	508620	2957724490	
525	12:38:01.525	00:00:00.525	30	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	4	0	0						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		0	-106	525245	2957741115	
542	12:38:01.542	00:00:00.541	31	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	4	0	0						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		0	-106	541933	2957757803	
559	12:38:01.559	00:00:00.558	32	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	4	0	0						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		0	-106	558601	2957774471	
575	12:38:01.575	00:00:00.575	33	166.1045	209.1986	0.6132408	0.4223096	552.7194	2.451395	0	175.4396	131.1453	0.4243664	0.4266748	551.629	2.443289	0	4	171	170						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		171	64	575244	2957791114	
592	12:38:01.592	00:00:00.591	34	143.8063	207.72	0.6132097	0.4221942	552.7544	2.433517	0	176.0603	166.6034	0.4243308	0.4265817	551.6139	2.408544	0	4	160	187						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		160	81	591879	2957807749	
608	12:38:01.608	00:00:00.608	35	177.0974	212.2096	0.6132056	0.4221244	552.7898	2.426475	0	185.2581	177.569	0.4243405	0.4264936	551.6142	2.3805	0	4	181	195						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		181	89	608488	2957824358	
625	12:38:01.625	00:00:00.625	36	143.6248	211.4485	0.6132383	0.422155	552.8163	2.378119	0	188.3693	173.6608	0.4243632	0.4264856	551.652	2.408444	0	4	166	193						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		166	87	625237	2957841107	
642	12:38:01.642	00:00:00.641	37	175.4365	218.7363	0.6133042	0.4221811	552.8179	2.416139	0	165.5147	178.0815	0.4244478	0.4265025	551.7636	2.36392	0	4	170	198						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		170	92	641875	2957857745	
658	12:38:01.658	00:00:00.658	38	156.6893	230.003	0.6133825	0.4222233	552.9089	2.407696	0	181.6951	158.9032	0.4245205	0.4265345	551.8269	2.389406	0	4	169	194						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		169	88	658482	2957874352	
675	12:38:01.675	00:00:00.675	39	149.8165	220.2419	0.6134571	0.4221855	552.9834	2.379448	0	171.6867	178.1238	0.4246021	0.4264481	551.8869	2.391258	0	4	161	199						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		161	93	675104	2957890974	
692	12:38:01.692	00:00:00.691	40	137.3317	232.6538	0.6135162	0.4221578	553.0264	2.381336	0	191.5646	206.0021	0.4246704	0.4263959	551.8737	2.399434	0	4	164	219						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		164	113	691868	2957907738	
708	12:38:01.708	00:00:00.708	41	182.7907	196.6449	0.6134439	0.4219182	553.0109	2.381936	0	188.8936	128.4395	0.424585	0.426192	551.8525	2.416821	0	4	186	163						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		186	57	708471	2957924341	
725	12:38:01.725	00:00:00.725	42	171.7456	209.6183	0.6134914	0.4219225	552.9838	2.389581	0	189.7287	185.9982	0.4246353	0.4262289	551.795	2.350057	0	4	181	198						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		181	92	725101	2957940971	
742	12:38:01.742	00:00:00.741	43	177.0591	191.9205	0.6135957	0.4219912	552.9694	2.413877	0	193.3581	156.8357	0.4247321	0.4262586	551.8639	2.383558	0	4	185	174						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		185	68	741722	2957957592	
758	12:38:01.758	00:00:00.758	44	170.7284	181.4466	0.6136881	0.4220518	552.9368	2.428752	0	185.4084	154.0501	0.4248136	0.4263299	551.8542	2.440682	0	4	178	168						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		178	62	758472	2957974342	
775	12:38:01.775	00:00:00.775	45	180.8235	201.7849	0.6138309	0.422212	552.9774	2.381953	0	183.2748	129.1732	0.4249654	0.4264583	551.8996	2.430723	0	4	182	165						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		182	59	775095	2957990965	
792	12:38:01.792	00:00:00.791	46	175.3233	181.0532	0.6139725	0.4223928	553.078	2.44665	0	189.4376	161.8748	0.4251212	0.4266275	551.9385	2.379799	0	4	182	171						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		182	65	791723	2958007593	
808	12:38:01.808	00:00:00.808	47	194.351	189.4186	0.6141421	0.4224809	553.1139	2.41275	0	178.8456	150.0561	0.425266	0.4266895	551.9139	2.402371	0	4	187	170						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		187	64	808344	2958024214	
825	12:38:01.825	00:00:00.825	48	170.2947	179.1327	0.6143076	0.4225693	553.0846	2.424235	0	200.065	162.0737	0.4254605	0.4266933	551.9493	2.41772	0	4	185	171						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		185	65	825093	2958040963	
842	12:38:01.842	00:00:00.841	49	182.7592	196.4027	0.6144776	0.4226338	553.1917	2.437351	0	209.0643	146.1225	0.4256447	0.4267091	552.0126	2.406568	0	4	196	171						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		196	65	841716	2958057586	
858	12:38:01.858	00:00:00.858	50	173.3927	193.753	0.6146505	0.4226541	553.231	2.390177	0	194.6405	147.2124	0.4258104	0.426686	552.159	2.429843	0	4	184	170						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		184	64	858338	2958074208	
875	12:38:01.875	00:00:00.874	51	201.1782	189.5314	0.6148027	0.4227032	553.2809	2.421158	0	175.1964	142.2534	0.4259835	0.4266921	552.1992	2.433948	0	4	188	166						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		188	60	874962	2958090832	
892	12:38:01.892	00:00:00.891	52	185.1641	177.795	0.6149276	0.4227196	553.3249	2.430797	0	181.3395	146.8897	0.4261225	0.4266632	552.2064	2.446064	0	4	183	162						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		183	56	891707	2958107577	
908	12:38:01.908	00:00:00.908	53	174.1207	194.9537	0.6150429	0.4227313	553.4495	2.445278	0	180.6126	153.2194	0.4262537	0.4266581	552.3752	2.456189	0	4	177	174						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		177	68	908339	2958124209	
925	12:38:01.925	00:00:00.924	54	180.8033	197.4353	0.6151352	0.422794	553.5811	2.442929	0	197.6556	160.412	0.4263607	0.4266846	552.5156	2.441138	0	4	189	179						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		189	73	924960	2958140830	
942	12:38:01.942	00:00:00.941	55	187.6237	183.4287	0.6152112	0.4227014	553.5864	2.446926	0	205.6767	159.9793	0.4264497	0.4266066	552.4916	2.437966	0	4	197	172						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		197	66	941583	2958157453	
958	12:38:01.958	00:00:00.958	56	187.1193	159.9756	0.6152834	0.422532	553.6384	2.50062	0	183.399	171.351	0.4265251	0.4264936	552.4985	2.397274	0	4	185	166						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		185	60	958348	2958174218	
975	12:38:01.975	00:00:00.974	57	209.9022	205.3876	0.6153483	0.4225241	553.6887	2.494952	0	187.5276	149.5552	0.4265981	0.4265445	552.4739	2.447675	0	4	199	177						statemap.jpg	0	1600	988	0	106	182	68	466	3	WA		199	71	974973	2958190843	
992	12:38:01.992	00:00:00.991	58	139.1463	273.5677	0.615549	0.4232168	553.7989	2.494608	0	158.4679	253.7438	0.4269316	0.4275352	552.5299	2.469453	0	5	149	264						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		149	158	991595	2958207465	
1008	12:38:02.008	00:00:01.008	59	144.4364	337.1799	0.6156037	0.4233287	553.7939	2.509949	0	182.7905	254.8449	0.4268792	0.4276723	552.5998	2.504699	0	5	164	296						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		164	190	1008218	2958224088	
1025	12:38:02.025	00:00:01.024	60	147.9142	311.6013	0.6156234	0.4229867	553.8694	2.476253	0	180.9487	277.2606	0.426895	0.427322	552.4518	2.464968	0	5	164	294						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		164	188	1024967	2958240837	
1042	12:38:02.042	00:00:01.041	61	158.6343	347.1634	0.6156517	0.4225707	553.8364	2.481744	0	146.9782	257.4913	0.4269228	0.4270198	552.7256	2.504629	0	5	153	302						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		153	196	1041594	2958257464	
1058	12:38:02.058	00:00:01.058	62	141.7657	297.7048	0.6156765	0.4222812	553.9309	2.511536	0	144.9774	297.168	0.4269437	0.4266994	552.5493	2.470225	0	5	143	297						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		143	191	1058214	2958274084	
1075	12:38:02.075	00:00:01.074	63	149.6897	338.8571	0.6157138	0.4218831	553.9619	2.512833	0	183.2381	297.296	0.4269851	0.426304	552.6251	2.529284	0	5	166	318						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		166	212	1074852	2958290722	
1092	12:38:02.092	00:00:01.091	64	154.3295	319.9453	0.6157224	0.4214189	554.053	2.529101	0	173.1185	276.9269	0.4269857	0.4258256	552.6647	2.490959	0	5	164	298						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		164	192	1091589	2958307459	
1108	12:38:02.108	00:00:01.108	65	135.8631	338.9463	0.6157452	0.4209314	554.0601	2.520323	0	179.1429	276.6443	0.4269982	0.4253858	552.6978	2.522832	0	5	158	308						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		158	202	1108214	2958324084	
1125	12:38:02.125	00:00:01.124	66	155.2312	298.7325	0.6157138	0.4204653	554.0943	2.555759	0	177.6417	296.2578	0.4269608	0.4248678	552.7571	2.505436	0	5	166	297						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		166	191	1124849	2958340719	
1141	12:38:02.141	00:00:01.141	67	162.2645	326.6074	0.615663	0.4201149	554.0097	2.526941	0	184.7121	260.8563	0.4269001	0.424549	552.8608	2.543234	0	5	173	294						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		173	188	1141458	2958357328	
1158	12:38:02.158	00:00:01.158	68	142.6646	314.1676	0.6155835	0.4197662	554.1029	2.545076	0	170.1212	250.9351	0.4267813	0.4241514	552.7549	2.516199	0	5	156	283						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		156	177	1158206	2958374076	
1175	12:38:02.175	00:00:01.174	69	171.5699	310.1952	0.6154509	0.4194357	554.0809	2.569928	0	162.8518	258.916	0.4266362	0.4238848	552.7216	2.549725	0	5	167	285						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		167	179	1174843	2958390713	
1191	12:38:02.191	00:00:01.191	70	154.8723	326.0951	0.6152485	0.419232	554.0701	2.577991	0	165.3251	242.9724	0.426431	0.4237587	552.8113	2.601449	0	5	160	285						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		160	179	1191455	2958407325	
1208	12:38:02.208	00:00:01.208	71	165.8467	337.4087	0.615033	0.41914	553.9064	2.573698	0	158.0908	278.2361	0.4262049	0.4237378	552.5956	2.577462	0	5	162	308						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		162	202	1208078	2958423948	
1225	12:38:02.225	00:00:01.224	72	154.1316	343.1583	0.6148022	0.4192144	553.9058	2.580907	0	157.6543	236.8394	0.425929	0.4238805	552.5754	2.544476	0	5	156	290						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		156	184	1224842	2958440712	
1241	12:38:02.241	00:00:01.241	73	153.2463	350.4378	0.6145746	0.4191685	553.7861	2.585214	0	192.0827	280.3882	0.425702	0.4239325	552.4515	2.571847	0	5	173	315						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		173	209	1241451	2958457321	
1258	12:38:02.258	00:00:01.258	74	143.8591	331.8323	0.6143628	0.4191212	553.6374	2.608372	0	162.5738	273.3728	0.4254538	0.423974	552.3676	2.569257	0	5	153	303						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		153	197	1258075	2958473945	
1275	12:38:02.275	00:00:01.274	75	143.5675	325.4505	0.6141735	0.4192262	553.6071	2.617455	0	181.8844	277.3924	0.4252715	0.4241818	552.4075	2.60382	0	5	163	301						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		163	195	1274700	2958490570	
1291	12:38:02.291	00:00:01.291	76	151.8212	333.9489	0.6140366	0.4192607	553.4157	2.626575	0	184.6441	241.7498	0.425082	0.4242351	552.1604	2.574681	0	5	168	288						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		168	182	1291449	2958507319	
1308	12:38:02.308	00:00:01.308	77	141.4249	350.7714	0.6139111	0.4191748	553.3409	2.629337	0	181.7064	283.8166	0.4249409	0.424167	552.1738	2.590972	0	5	162	317						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		162	211	1308073	2958523943	
1325	12:38:02.325	00:00:01.324	78	161.7117	340.3862	0.6138042	0.4190717	553.2922	2.603405	0	171.9641	257.7294	0.4248252	0.4241166	552.1165	2.601724	0	5	167	299						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		167	193	1324697	2958540567	
1341	12:38:02.341	00:00:01.341	79	163.3399	326.1491	0.6137192	0.4191781	553.3063	2.651915	0	176.9756	273.994	0.4246928	0.4241968	551.9335	2.59213	0	5	170	300						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		170	194	1341321	2958557191	
1358	12:38:02.358	00:00:01.358	80	137.716	299.001	0.6136498	0.419413	553.3652	2.607712	0	166.0261	297.8449	0.4246364	0.4244427	551.918	2.609012	0	5	152	298						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		152	192	1358071	2958573941	
1375	12:38:02.375	00:00:01.374	81	140.4038	309.9339	0.6136059	0.4198354	553.3287	2.625811	0	182.6725	279.6692	0.4245953	0.4248172	551.9053	2.637933	0	5	162	295						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		162	189	1374698	2958590568	
1391	12:38:02.391	00:00:01.391	82	156.004	332.0577	0.6135756	0.420676	553.2869	2.654159	0	202.8664	297.0241	0.4245242	0.425603	551.7959	2.597439	0	5	179	315						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		179	209	1391318	2958607188	
1408	12:38:02.408	00:00:01.407	83	140.5954	292.5479	0.6134683	0.4214493	553.3094	2.599298	0	169.9297	308.484	0.4244203	0.4263689	552.0194	2.62175	0	5	155	301						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		155	195	1407942	2958623812	
1425	12:38:02.425	00:00:01.424	84	137.0816	299.1736	0.6133639	0.4217719	553.3619	2.665615	0	168.4457	281.8638	0.4243617	0.426787	552.1597	2.671993	0	5	153	291						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		153	185	1424693	2958640563	
1441	12:38:02.441	00:00:01.441	85	160.278	330.283	0.6132751	0.4215236	553.4339	2.69011	0	180.562	241.3535	0.4242894	0.4266014	552.1553	2.626935	0	5	170	286						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		170	180	1441317	2958657187	
1458	12:38:02.458	00:00:01.457	86	113.5423	320.0079	0.6132337	0.4210627	553.5078	2.647266	0	174.9087	246.0051	0.4242751	0.4261671	552.0846	2.629458	0	5	144	283						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		144	177	1457941	2958673811	
1475	12:38:02.475	00:00:01.474	87	148.1108	313.4362	0.613305	0.4206915	553.5066	2.66182	0	189.9182	263.6365	0.4243371	0.4257674	552.2741	2.65485	0	5	169	289						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		169	183	1474568	2958690438	
1491	12:38:02.491	00:00:01.491	88	123.957	348.6353	0.613375	0.4205283	553.4882	2.619833	0	174.253	279.9074	0.4243945	0.4254947	552.2079	2.639598	0	5	149	314						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		149	208	1491317	2958707187	
1508	12:38:02.508	00:00:01.507	89	145.5966	332.626	0.6134332	0.4202617	553.3927	2.657321	0	181.9814	273.441	0.4244609	0.4251768	552.3577	2.613821	0	5	164	303						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		164	197	1507938	2958723808	
1525	12:38:02.525	00:00:01.524	90	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	5	0	0						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		0	-106	1524564	2958740434	
1541	12:38:02.541	00:00:01.541	91	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	5	0	0						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		0	-106	1541253	2958757123	
1558	12:38:02.558	00:00:01.557	92	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	5	0	0						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		0	-106	1557921	2958773791	
1575	12:38:02.575	00:00:01.574	93	151.0628	325.7675	0.6133711	0.4200336	553.2407	2.674042	0	199.5685	255.1179	0.424379	0.4249898	552.0667	2.630826	0	5	175	290						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		175	184	1574564	2958790434	
1591	12:38:02.591	00:00:01.591	94	140.7065	319.5823	0.6133512	0.4198247	553.1503	2.646573	0	180.4255	271.9611	0.4243219	0.424901	552.0274	2.625781	0	5	161	296						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		161	190	1591191	2958807061	
1608	12:38:02.608	00:00:01.607	95	148.7783	333.4795	0.6133625	0.4196982	553.0999	2.675685	0	195.5995	250.0087	0.4243036	0.4248102	551.8575	2.618062	0	5	172	292						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		172	186	1607826	2958823696	
1625	12:38:02.625	00:00:01.624	96	144.728	320.9562	0.613419	0.4195141	553.079	2.654144	0	185.2638	244.0818	0.424344	0.4246914	551.8063	2.615808	0	5	165	283						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		165	177	1624561	2958840431	
1641	12:38:02.641	00:00:01.641	97	142.3487	355.5319	0.613503	0.4190892	553.1089	2.622932	0	172.3205	266.7257	0.4244372	0.4243064	551.8463	2.64249	0	5	157	311						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		157	205	1641183	2958857053	
1658	12:38:02.658	00:00:01.657	98	148.9538	349.2882	0.6136316	0.4189128	553.0211	2.672698	0	164.6977	280.062	0.424583	0.4240973	551.5925	2.615453	0	5	157	315						statemap.jpg	0	1600	988	0	106	163	191	683	1	OR		157	209	1657819	2958873689	
