System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 EML
Machine Name:	 EML-DESKTOP1

Data properties:

Recording name:	 Rec 01
Recording date:	 5/15/2009
Recording time:	 12:27:23 PM
Recording resolution:	 1600 x 1200

Export date:	 5/15/2009
Export time:	 2:14:44 PM

Participant:	 P01-arzu
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	statemap.jpg																	
21	12:27:23.021	00:00:00.020	0	799.9901	653.4644	0.6135805	0.4844846	570.1055	3.372761	0	805.8499	638.2973	0.4295816	0.4765405	567.4413	3.348577	0	0	803	646						statemap.jpg	0	1600	988	0	106	790	538	267	16	KN		803	540	20997	2319116885	
38	12:27:23.038	00:00:00.037	1	727.3557	592.3642	0.6138995	0.4851026	570.4328	3.384758	0	747.6826	602.8284	0.4300109	0.477078	567.414	3.328732	0	1	738	598						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		738	492	37623	2319133511	
54	12:27:23.054	00:00:00.054	2	736.395	615.9956	0.614043	0.485596	570.1317	3.381183	0	739.9703	615.3838	0.4301915	0.4775481	567.3267	3.349848	0	1	738	616						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		738	510	54371	2319150259	
71	12:27:23.071	00:00:00.070	3	731.7937	616.7204	0.6141028	0.4856065	570.0718	3.360495	0	742.3566	630.3694	0.4302022	0.4776483	567.3338	3.350614	0	1	737	624						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		737	518	70993	2319166881	
88	12:27:23.088	00:00:00.087	4	731.3109	612.1843	0.6141689	0.4855923	570.0942	3.376355	0	735.0361	621.834	0.4302463	0.4776412	567.3289	3.343364	0	1	733	617						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		733	511	87620	2319183508	
104	12:27:23.104	00:00:00.104	5	723.6144	614.2931	0.6142005	0.4860318	570.0747	3.367619	0	740.5911	605.625	0.4302875	0.4781003	567.3627	3.313913	0	1	732	610						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		732	504	104245	2319200133	
121	12:27:23.121	00:00:00.120	6	736.5966	605.4952	0.6142641	0.4863409	570.3006	3.363061	0	725.4858	623.1461	0.4302905	0.4783526	567.3693	3.347858	0	1	731	614						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		731	508	120989	2319216877	
138	12:27:23.138	00:00:00.137	7	749.6801	606.847	0.6142654	0.4861379	570.3533	3.315246	0	721.5812	625.3196	0.4302961	0.4782379	567.3899	3.315392	0	1	736	616						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		736	510	137629	2319233517	
154	12:27:23.154	00:00:00.154	8	733.7238	582.8217	0.6142405	0.485926	570.3287	3.33354	0	740.84	625.6182	0.4302846	0.4780464	567.4158	3.329751	0	1	737	604						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		737	498	154241	2319250129	
171	12:27:23.171	00:00:00.170	9	720.2238	613.4471	0.6141608	0.485767	570.2291	3.354081	0	726.0095	615.1592	0.430232	0.4779024	567.4437	3.282653	0	1	723	614						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		723	508	170859	2319266747	
188	12:27:23.188	00:00:00.187	10	742.5136	604.8821	0.6140846	0.4855683	570.2997	3.341633	0	730.8856	625.1008	0.43014	0.4778152	567.4249	3.291957	0	1	737	615						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		737	509	187620	2319283508	
204	12:27:23.204	00:00:00.204	11	731.1342	608.7029	0.6139486	0.4853603	570.6404	3.31521	0	733.9766	589.9832	0.4300252	0.477721	567.5994	3.293847	0	1	733	599						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		733	493	204231	2319300119	
221	12:27:23.221	00:00:00.220	12	730.1727	594.6152	0.6137986	0.4852171	570.4954	3.299735	0	714.9844	633.6319	0.4298357	0.4775244	567.5222	3.310205	0	1	723	614						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		723	508	220854	2319316742	
237	12:27:23.237	00:00:00.237	13	732.4983	586.8679	0.6135975	0.4850217	570.3923	3.33117	0	754.1874	606.2135	0.4297069	0.4774469	567.5403	3.244746	0	1	743	597						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		743	491	237477	2319333365	
254	12:27:23.254	00:00:00.254	14	734.728	600.6519	0.6134312	0.4849734	570.5387	3.323545	0	737.3174	607.7301	0.4294844	0.4775261	567.8422	3.269776	0	1	736	604						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		736	498	254227	2319350115	
271	12:27:23.271	00:00:00.270	15	738.5287	620.1107	0.6131861	0.485063	570.3474	3.337526	0	751.627	607.0607	0.4293283	0.4777378	567.7856	3.251626	0	1	745	614						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		745	508	270851	2319366739	
287	12:27:23.287	00:00:00.287	16	745.6904	597.4491	0.6130259	0.4851729	570.5214	3.333604	0	733.1827	596.2947	0.4291162	0.4779738	567.6541	3.261834	0	1	739	597						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		739	491	287477	2319383365	
304	12:27:23.304	00:00:00.304	17	740.4043	630.5722	0.612873	0.4851922	570.6044	3.401933	0	717.4313	606.3181	0.4289421	0.4781168	567.8412	3.291651	0	1	729	618						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		729	512	304101	2319399989	
321	12:27:23.321	00:00:00.320	18	736.1942	614.5563	0.6126757	0.485173	570.3284	3.357366	0	727.0057	618.1417	0.4287937	0.4781375	567.6205	3.292858	0	1	732	616						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		732	510	320852	2319416740	
337	12:27:23.337	00:00:00.337	19	742.8973	624.0398	0.6124675	0.4854478	570.6218	3.371871	0	737.2612	602.5351	0.4285856	0.4784797	567.7341	3.261873	0	1	740	613						statemap.jpg	0	1600	988	0	106	736	508	316	16	KN		740	507	337477	2319433365	
354	12:27:23.354	00:00:00.354	20	905.0056	633.5417	0.6111895	0.4859151	570.4099	3.302927	0	903.1847	618.467	0.427553	0.4790349	568.0261	3.250598	0	2	904	626						statemap.jpg	0	1600	988	0	106	987	511	183	26	IL		904	520	354099	2319449987	
371	12:27:23.371	00:00:00.370	21	1013.718	617.4619	0.6103956	0.485936	570.5615	3.310767	0	1004.068	604.3955	0.4269198	0.4793663	568.0104	3.192116	0	2	1009	611						statemap.jpg	0	1600	988	0	106	987	511	183	26	IL		1009	505	370722	2319466610	
387	12:27:23.387	00:00:00.387	22	991.752	643.2188	0.6104703	0.4860583	570.6903	3.350996	0	994.3978	617.1993	0.4268896	0.4794364	567.9736	3.20812	0	2	993	630						statemap.jpg	0	1600	988	0	106	987	511	183	26	IL		993	524	387471	2319483359	
404	12:27:23.404	00:00:00.404	23	987.2305	624.4172	0.6103876	0.4864767	570.5195	3.271343	0	989.4338	616.0414	0.4267604	0.4797253	567.8818	3.178585	0	2	988	620						statemap.jpg	0	1600	988	0	106	987	511	183	26	IL		988	514	404098	2319499986	
421	12:27:23.421	00:00:00.420	24	984.8486	637.0433	0.6102989	0.4868164	570.3274	3.287378	0	988.1695	615.1525	0.4266893	0.4801	567.7703	3.156837	0	2	987	626						statemap.jpg	0	1600	988	0	106	987	511	183	26	IL		987	520	420720	2319516608	
437	12:27:23.437	00:00:00.437	25	989.3304	629.0133	0.610271	0.4869599	570.4316	3.241086	0	980.2899	597.9377	0.4266052	0.4802776	567.8764	3.138802	0	2	985	613						statemap.jpg	0	1600	988	0	106	987	511	183	26	IL		985	507	437344	2319533232	
454	12:27:23.454	00:00:00.454	26	990.2466	609.5568	0.6102046	0.4867936	570.3461	3.20613	0	962.9817	632.3959	0.4265379	0.4802454	568.0271	3.115191	0	2	977	621						statemap.jpg	0	1600	988	0	106	987	511	183	26	IL		977	515	454093	2319549981	
471	12:27:23.471	00:00:00.470	27	1007.537	623.7692	0.6101955	0.4863788	570.3696	3.199273	0	996.0374	602.9005	0.4265294	0.4797646	568.105	3.1023	0	2	1002	613						statemap.jpg	0	1600	988	0	106	987	511	183	26	IL		1002	507	470716	2319566604	
487	12:27:23.487	00:00:00.487	28	998.3326	620.9922	0.6101558	0.4849378	570.4286	3.190496	0	994.8389	607.9082	0.4264833	0.4781575	568.1077	3.076071	0	2	997	614						statemap.jpg	0	1600	988	0	106	987	511	183	26	IL		997	508	487342	2319583230	
504	12:27:23.504	00:00:00.503	29	1006.938	628.4611	0.6101182	0.48275	570.4293	3.195215	0	977.2448	626.7422	0.426429	0.4756974	568.111	3.105234	0	2	992	628						statemap.jpg	0	1600	988	0	106	987	511	183	26	IL		992	522	503966	2319599854	
521	12:27:23.521	00:00:00.520	30	985.5858	619.8776	0.6101795	0.4815647	570.301	3.18199	0	988.848	609.3839	0.4264725	0.4739657	568.1406	3.056206	0	2	987	615						statemap.jpg	0	1600	988	0	106	987	511	183	26	IL		987	509	520713	2319616601	
537	12:27:23.537	00:00:00.537	31	835.1088	544.3401	0.6111009	0.4801338	570.4576	3.154198	0	847.7991	534.5544	0.4275873	0.4717434	568.3183	3.095881	0	3	841	539						statemap.jpg	0	1600	988	0	106	670	368	133	15	NE		841	433	537338	2319633226	
554	12:27:23.554	00:00:00.553	32	819.1043	521.9144	0.6119891	0.477645	570.606	3.158712	0	702.1241	458.0355	0.428857	0.4684164	568.0954	3.076576	0	3	761	490						statemap.jpg	0	1600	988	0	106	670	368	133	15	NE		761	384	553963	2319649851	
571	12:27:23.571	00:00:00.570	33	690.6205	468.8049	0.6121407	0.4761337	570.3526	3.144665	0	653.3537	478.7729	0.4288776	0.4660659	567.8129	3.029116	0	3	672	474						statemap.jpg	0	1600	988	0	106	670	368	133	15	NE		672	368	570600	2319666488	
587	12:27:23.587	00:00:00.587	34	672.6793	458.0409	0.6122062	0.4762689	570.25	3.093459	0	660.5956	456.9522	0.4288325	0.4658501	567.7295	3.053068	0	3	667	457						statemap.jpg	0	1600	988	0	106	670	368	133	15	NE		667	351	587337	2319683225	
604	12:27:23.604	00:00:00.603	35	674.7736	494.7633	0.6122373	0.4767484	570.2067	3.137305	0	659.4716	471.2906	0.4288069	0.465962	567.712	3.06441	0	3	667	483						statemap.jpg	0	1600	988	0	106	670	368	133	15	NE		667	377	603962	2319699850	
621	12:27:23.621	00:00:00.620	36	675.9898	476.1549	0.6122748	0.4766723	570.2789	3.097128	0	664.9921	467.5026	0.4287712	0.4657796	567.614	3.043209	0	3	670	472						statemap.jpg	0	1600	988	0	106	670	368	133	15	NE		670	366	620600	2319716488	
637	12:27:23.637	00:00:00.637	37	673.0624	474.1006	0.6122716	0.4766023	570.2693	3.122471	0	651.9414	473.3951	0.4287212	0.465757	567.5627	2.999445	0	3	663	474						statemap.jpg	0	1600	988	0	106	670	368	133	15	NE		663	368	637209	2319733097	
654	12:27:23.654	00:00:00.653	38	687.4332	463.8927	0.612214	0.4778696	570.1364	3.061587	0	660.5981	483.2907	0.4286605	0.4672288	567.4963	3.082999	0	3	674	474						statemap.jpg	0	1600	988	0	106	670	368	133	15	NE		674	368	653959	2319749847	
671	12:27:23.671	00:00:00.670	39	562.0374	420.9911	0.6128237	0.4798169	570.3996	3.121086	0	558.0429	435.5226	0.4295252	0.4692646	567.6801	3.058155	0	4	560	428						statemap.jpg	0	1600	988	0	106	379	223	133	5	MT		560	322	670600	2319766488	
687	12:27:23.687	00:00:00.687	40	401.5224	348.3578	0.613672	0.4808426	570.4872	3.119781	0	423.9319	346.2764	0.4307343	0.4702545	567.7364	3.042556	0	4	413	347						statemap.jpg	0	1600	988	0	106	379	223	133	5	MT		413	241	687211	2319783099	
704	12:27:23.704	00:00:00.703	41	371.2089	328.4873	0.6141602	0.482012	570.4382	3.078386	0	365.779	310.292	0.4312214	0.471494	567.7654	3.066195	0	4	368	319						statemap.jpg	0	1600	988	0	106	379	223	133	5	MT		368	213	703833	2319799721	
721	12:27:23.721	00:00:00.720	42	380.6882	350.4951	0.6146659	0.4846464	570.5766	3.123034	0	375.0948	339.1602	0.4315689	0.474113	567.9051	3.022734	0	4	378	345						statemap.jpg	0	1600	988	0	106	379	223	133	5	MT		378	239	720592	2319816480	
737	12:27:23.737	00:00:00.737	43	372.2598	340.1826	0.6153278	0.4877789	570.9062	3.114302	0	381.7863	318.1142	0.4321895	0.4771111	567.87	3.061123	0	4	377	329						statemap.jpg	0	1600	988	0	106	379	223	133	5	MT		377	223	737203	2319833091	
754	12:27:23.754	00:00:00.753	44	368.7998	361.4537	0.6161153	0.4898949	571.0093	3.089468	0	378.926	333.4725	0.4329578	0.4789935	568.2385	3.031823	0	4	374	347						statemap.jpg	0	1600	988	0	106	379	223	133	5	MT		374	241	753827	2319849715	
770	12:27:23.770	00:00:00.770	45	373.7279	311.5283	0.6170478	0.4914164	571.4451	3.086892	0	384.3917	286.639	0.4339424	0.4801717	568.2667	3.051061	0	4	379	299						statemap.jpg	0	1600	988	0	106	379	223	133	5	MT		379	193	770452	2319866340	
787	12:27:23.787	00:00:00.787	46	375.3956	323.2183	0.6180604	0.4931163	571.7213	3.088955	0	388.4627	297.3669	0.4349823	0.4814948	568.478	3.038418	0	4	382	310						statemap.jpg	0	1600	988	0	106	379	223	133	5	MT		382	204	787201	2319883089	
804	12:27:23.804	00:00:00.803	47	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	5	0	0						statemap.jpg	0	1600	988	0	106	261	131	150	3	WA		0	-106	803825	2319899713	
820	12:27:23.820	00:00:00.820	48	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	5	0	0						statemap.jpg	0	1600	988	0	106	261	131	150	3	WA		0	-106	820448	2319916336	
837	12:27:23.837	00:00:00.837	49	-1600	-1200	-1	-1	-1	-1	4	-1600	-1200	-1	-1	-1	-1	4	5	0	0						statemap.jpg	0	1600	988	0	106	261	131	150	3	WA		0	-106	837117	2319933005	
854	12:27:23.854	00:00:00.853	50	256.6089	233.182	0.6220619	0.4959933	572.8405	3.095917	0	261.1334	240.3985	0.4395035	0.482598	569.2862	3.086634	0	5	259	237						statemap.jpg	0	1600	988	0	106	261	131	150	3	WA		259	131	853825	2319949713	
870	12:27:23.870	00:00:00.870	51	260.319	250.572	0.6227775	0.4958209	573.0954	3.09122	0	267.8785	225.0463	0.4401547	0.4823279	569.5568	3.101347	0	5	264	238						statemap.jpg	0	1600	988	0	106	261	131	150	3	WA		264	132	870448	2319966336	
887	12:27:23.887	00:00:00.887	52	258.3071	253.8613	0.6232548	0.494736	573.2031	3.094665	0	270.6884	212.9563	0.4406251	0.4811976	569.4566	3.091424	0	5	264	233						statemap.jpg	0	1600	988	0	106	261	131	150	3	WA		264	127	887073	2319982961	
904	12:27:23.904	00:00:00.903	53	252.6004	252.6824	0.6236001	0.4939626	573.2666	3.055292	0	261.8547	220.1912	0.4409398	0.4805453	569.4854	3.101592	0	5	257	236						statemap.jpg	0	1600	988	0	106	261	131	150	3	WA		257	130	903697	2319999585	
920	12:27:23.920	00:00:00.920	54	253.887	270.1741	0.6238879	0.4950326	573.2935	3.109565	0	261.3322	232.2202	0.4412068	0.4817987	569.5779	3.070636	0	5	258	251						statemap.jpg	0	1600	988	0	106	261	131	150	3	WA		258	145	920447	2320016335	
937	12:27:23.937	00:00:00.937	55	259.7924	249.4709	0.6241958	0.4965852	573.3351	3.06448	0	266.769	241.2803	0.4415165	0.4835452	569.6177	3.119531	0	5	263	245						statemap.jpg	0	1600	988	0	106	261	131	150	3	WA		263	139	937072	2320032960	
954	12:27:23.954	00:00:00.953	56	234.9988	244.1399	0.6246424	0.4962722	573.4586	3.097937	0	241.1665	223.6421	0.4420017	0.4833026	569.6811	3.067885	0	6	238	234						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		238	128	953696	2320049584	
970	12:27:23.970	00:00:00.970	57	213.6951	233.0718	0.6250775	0.4948354	573.3985	3.076012	0	218.5186	204.6264	0.4424829	0.4819225	569.6904	3.085189	0	6	216	219						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		216	113	970324	2320066212	
987	12:27:23.987	00:00:00.987	58	215.5199	233.0815	0.625397	0.4949535	573.262	3.102931	0	204.3936	192.6102	0.4427408	0.4820424	569.7137	3.100064	0	6	210	213						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		210	107	987073	2320082961	
1004	12:27:24.004	00:00:01.003	59	218.5566	238.385	0.6256028	0.4963887	573.3849	3.131703	0	228.5116	196.7437	0.4429579	0.4833454	569.7083	3.064958	0	6	224	218						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		224	112	1003698	2320099586	
1020	12:27:24.020	00:00:01.020	60	220.4732	235.4256	0.6256611	0.4963376	573.3098	3.065681	0	236.2473	199.6478	0.4430081	0.4831719	569.7939	3.093202	0	6	228	218						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		228	112	1020322	2320116210	
1037	12:27:24.037	00:00:01.036	61	211.3255	243.3547	0.6255907	0.4935332	573.3173	3.106036	0	225.0145	210.042	0.4428905	0.4801292	569.6064	3.079387	0	6	218	227						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		218	121	1036944	2320132832	
1054	12:27:24.054	00:00:01.053	62	214.4899	226.2022	0.6254059	0.491307	573.1335	3.107763	0	219.3838	218.7037	0.442679	0.4776954	569.6311	3.081187	0	6	217	222						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		217	116	1053697	2320149585	
1070	12:27:24.070	00:00:01.070	63	216.0093	247.194	0.6251835	0.492264	573.2177	3.087368	0	219.8954	211.0289	0.4424512	0.4784321	569.5151	3.094218	0	6	218	229						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		218	123	1070322	2320166210	
1087	12:27:24.087	00:00:01.086	64	204.4899	224.846	0.6249797	0.4936542	573.2721	3.100566	0	189.8555	199.3689	0.4423048	0.4796205	569.5401	3.064866	0	6	197	212						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		197	106	1086945	2320182833	
1104	12:27:24.104	00:00:01.103	65	195.8428	234.3632	0.6247002	0.4922667	573.141	3.131424	0	211.0613	192.6049	0.4420123	0.4780873	569.5174	3.087539	0	6	203	213						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		203	107	1103584	2320199472	
1120	12:27:24.120	00:00:01.120	66	196.9583	230.5173	0.6244032	0.4898475	572.9977	3.090588	0	197.0289	189.8972	0.4416765	0.4755454	569.3672	3.084141	0	6	197	210						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		197	104	1120320	2320216208	
1137	12:27:24.137	00:00:01.136	67	189.0011	229.1144	0.6240682	0.4898632	572.9104	3.086482	0	204.4345	195.8403	0.4413075	0.4755233	569.1367	3.091525	0	6	197	212						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		197	106	1136942	2320232830	
1154	12:27:24.154	00:00:01.153	68	204.737	227.1374	0.6236461	0.4911341	572.7654	3.117393	0	192.7442	195.3052	0.4408619	0.4768323	568.9983	3.123026	0	6	199	211						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		199	105	1153582	2320249470	
1170	12:27:24.170	00:00:01.170	69	202.2254	220.5025	0.6231173	0.4905635	572.4806	3.093931	0	207.6412	177.0028	0.4403345	0.4763879	568.9227	3.122156	0	6	205	199						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		205	93	1170190	2320266078	
1187	12:27:24.187	00:00:01.186	70	185.2826	228.7993	0.6225982	0.4890311	572.287	3.117249	0	214.6406	172.9725	0.4397654	0.4749235	568.5392	3.134165	0	6	200	201						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		200	95	1186909	2320282797	
1204	12:27:24.204	00:00:01.203	71	203.5526	217.3288	0.6221699	0.4893696	572.1511	3.109005	0	211.9718	185.0076	0.439299	0.4752496	568.2857	3.084883	0	6	208	201						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		208	95	1203546	2320299434	
1220	12:27:24.220	00:00:01.220	72	200.612	220.8138	0.6218228	0.4913496	572.1522	3.142354	0	202.1668	163.9109	0.4389451	0.4772475	568.3315	3.125712	0	6	201	192						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		201	86	1220153	2320316041	
1237	12:27:24.237	00:00:01.236	73	204.7623	238.9164	0.6216428	0.49256	571.866	3.081372	0	194.1807	189.6356	0.4387327	0.4783444	567.9048	3.09769	0	6	199	214						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		199	108	1236776	2320332664	
1254	12:27:24.254	00:00:01.253	74	198.4901	228.6143	0.6216269	0.4927028	571.8177	3.110928	0	208.2489	177.5867	0.4387073	0.4783581	567.7864	3.105398	0	6	203	203						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		203	97	1253541	2320349429	
1270	12:27:24.270	00:00:01.270	75	195.2243	211.3114	0.6217057	0.4927508	571.7421	3.079495	0	206.4173	192.1654	0.4387723	0.4783042	567.6662	3.094039	0	6	201	202						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		201	96	1270150	2320366038	
1287	12:27:24.287	00:00:01.286	76	199.9248	202.4013	0.6218784	0.4932877	571.728	3.112449	0	216.1853	183.7742	0.4389296	0.4787737	567.6716	3.107781	0	6	208	193						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		208	87	1286775	2320382663	
1303	12:27:24.303	00:00:01.303	77	204.7867	240.3467	0.6220754	0.49392	571.6384	3.131664	0	199.5935	190.6775	0.4391269	0.479295	567.5574	3.079593	0	6	202	216						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		202	110	1303399	2320399287	
1320	12:27:24.320	00:00:01.320	78	194.8183	237.0287	0.6223243	0.4943725	571.7137	3.117246	0	209.5708	190.1612	0.4393229	0.4797472	567.6166	3.09656	0	6	202	214						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		202	108	1320148	2320416036	
1337	12:27:24.337	00:00:01.336	79	195.9371	231.7288	0.6225612	0.4948567	571.6546	3.135588	0	194.1743	194.209	0.4395787	0.4800979	567.5145	3.103287	0	6	195	213						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		195	107	1336779	2320432667	
1353	12:27:24.353	00:00:01.353	80	186.3804	221.0485	0.6228236	0.4954107	571.807	3.146613	0	190.1528	178.96	0.4398337	0.4805731	567.6094	3.10074	0	6	188	200						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		188	94	1353403	2320449291	
1370	12:27:24.370	00:00:01.370	81	200.5529	234.4111	0.6231018	0.4957583	571.6795	3.127234	0	199.7234	186.3023	0.440153	0.4807937	567.5277	3.127555	0	6	200	210						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		200	104	1370031	2320465919	
1387	12:27:24.387	00:00:01.386	82	199.4627	228.3071	0.6233916	0.4963369	571.766	3.131973	0	191.4803	181.5807	0.4404518	0.4811969	567.69	3.112437	0	6	195	205						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		195	99	1386780	2320482668	
1403	12:27:24.403	00:00:01.403	83	203.5706	222.6671	0.6237078	0.4965088	571.8093	3.103205	0	186.5167	190.1521	0.4407758	0.4813718	567.7117	3.123013	0	6	195	206						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		195	100	1403403	2320499291	
1420	12:27:24.420	00:00:01.420	84	196.1169	220.6521	0.6239831	0.4955581	571.8188	3.094786	0	190.6361	200.4067	0.4410771	0.4803264	567.6891	3.100022	0	6	193	211						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		193	105	1420027	2320515915	
1437	12:27:24.437	00:00:01.436	85	197.9241	230.9348	0.6242686	0.4944529	572.0148	3.107755	0	198.7907	199.2014	0.4413153	0.4792063	567.826	3.095199	0	6	198	215						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		198	109	1436650	2320532538	
1453	12:27:24.453	00:00:01.453	86	190.6278	213.2192	0.6244745	0.4939576	572.0406	3.113816	0	202.0675	202.6594	0.4415942	0.4786841	567.9445	3.07556	0	6	196	208						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		196	102	1453399	2320549287	
1470	12:27:24.470	00:00:01.470	87	190.4445	234.9815	0.6245966	0.4932382	572.1018	3.13139	0	191.9713	190.3652	0.4417303	0.4778771	568.0191	3.100876	0	6	191	213						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		191	107	1470022	2320565910	
1487	12:27:24.487	00:00:01.486	88	185.8884	219.6568	0.6246414	0.4916441	572.2033	3.131248	0	185.3146	192.5222	0.4417631	0.4761797	568.0747	3.09978	0	6	186	206						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		186	100	1486647	2320582535	
1503	12:27:24.503	00:00:01.503	89	201.8975	236.8509	0.6245871	0.4901741	572.2007	3.126585	0	201.5983	194.2052	0.4417177	0.474664	568.1609	3.105763	0	6	202	216						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		202	110	1503270	2320599158	
1520	12:27:24.520	00:00:01.520	90	193.3883	208.5148	0.6244723	0.4896525	572.2565	3.093259	0	206.5521	175.5201	0.4415846	0.4741111	568.3179	3.065911	0	6	200	192						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		200	86	1520018	2320615906	
1537	12:27:24.537	00:00:01.536	91	187.0394	216.6032	0.6243207	0.4895132	572.3216	3.138102	0	205.0681	188.33	0.441408	0.4739164	568.324	3.086839	0	6	196	202						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		196	96	1536644	2320632532	
1553	12:27:24.553	00:00:01.553	92	207.5305	233.5266	0.6241786	0.4888988	572.2825	3.122091	0	198.0581	177.007	0.4412393	0.4733329	568.3362	3.088757	0	6	203	205						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		203	99	1553271	2320649159	
1570	12:27:24.570	00:00:01.569	93	209.8707	218.319	0.623887	0.4881305	572.3163	3.136421	0	216.9066	175.5177	0.4409683	0.4726212	568.7125	3.164173	0	6	213	197						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		213	91	1569893	2320665781	
1587	12:27:24.587	00:00:01.586	94	215.0839	212.5962	0.623706	0.488134	572.2798	3.146837	0	233.4805	181.1785	0.4408168	0.4727271	568.4972	3.119045	0	6	224	197						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		224	91	1586640	2320682528	
1603	12:27:24.603	00:00:01.603	95	215.3293	221.4545	0.623582	0.4886904	572.2109	3.121568	0	214.913	182.6817	0.440676	0.4734114	568.5131	3.130381	0	6	215	202						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		215	96	1603269	2320699157	
1620	12:27:24.620	00:00:01.619	96	210.5105	223.0293	0.6234376	0.4889452	572.1906	3.111012	0	214.7257	192.2826	0.440523	0.4737788	568.5833	3.132952	0	6	213	208						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		213	102	1619893	2320715781	
1637	12:27:24.637	00:00:01.636	97	220.2033	213.5973	0.6233029	0.4888703	572.2438	3.121468	0	218.3472	175.7454	0.4403671	0.4738425	568.459	3.088624	0	6	219	195						statemap.jpg	0	1600	988	0	106	204	103	866	3	WA		219	89	1636521	2320732409	
